qid,method,success,rt_ms,coarse_visited,fine_steps,cue_a,cue_b,target_idx,pred_idx,dropout,rewire,steps,lr
8,topogps_cuepath,0,1.9663000130094588,1.0,0.0,1783,18,1448,1783,0.7,0.0,40,0.08
8,topogps_no_cue,0,49.55689999042079,9.0,34.0,1783,18,1448,1783,0.7,0.0,40,0.08
9,nn,0,0.14710001414641738,0.0,0.0,238,1609,1448,238,0.7,0.0,40,0.08
9,graph_ppr,1,3.9296000031754375,0.0,0.0,238,1609,1448,1448,0.7,0.0,40,0.08
9,topogps_cuepath,0,1.966199983144179,1.0,0.0,238,1609,1448,238,0.7,0.0,40,0.08
9,topogps_no_cue,0,55.265900009544566,9.0,38.0,238,1609,1448,238,0.7,0.0,40,0.08
10,nn,0,0.15669999993406236,0.0,0.0,1953,1633,1448,1633,0.7,0.0,40,0.08
10,graph_ppr,1,3.941700007999316,0.0,0.0,1953,1633,1448,1448,0.7,0.0,40,0.08
10,topogps_cuepath,0,2.2370000078808516,1.0,0.0,1953,1633,1448,1953,0.7,0.0,40,0.08
10,topogps_no_cue,0,46.43079999368638,9.0,32.0,1953,1633,1448,1953,0.7,0.0,40,0.08
11,nn,0,0.14879999798722565,0.0,0.0,1614,798,793,798,0.7,0.0,40,0.08
11,graph_ppr,1,4.215900000417605,0.0,0.0,1614,798,793,793,0.7,0.0,40,0.08
11,topogps_cuepath,0,2.0274999842513353,1.0,0.0,1614,798,793,1614,0.7,0.0,40,0.08
11,topogps_no_cue,0,54.69769999035634,1.0,37.0,1614,798,793,798,0.7,0.0,40,0.08
12,nn,0,0.17929999739862978,0.0,0.0,721,1417,1448,721,0.7,0.0,40,0.08
12,graph_ppr,0,2.4206000089179724,0.0,0.0,721,1417,1448,328,0.7,0.0,40,0.08
12,topogps_cuepath,0,2.115999988745898,1.0,0.0,721,1417,1448,721,0.7,0.0,40,0.08
12,topogps_no_cue,0,42.72180001134984,1.0,29.0,721,1417,1448,721,0.7,0.0,40,0.08
13,nn,0,0.14599997666664422,0.0,0.0,1263,1783,1448,1783,0.7,0.0,40,0.08
13,graph_ppr,1,4.04030000208877,0.0,0.0,1263,1783,1448,1448,0.7,0.0,40,0.08
13,topogps_cuepath,0,2.0451999735087156,1.0,0.0,1263,1783,1448,1263,0.7,0.0,40,0.08
13,topogps_no_cue,0,44.39190000994131,9.0,30.0,1263,1783,1448,1783,0.7,0.0,40,0.08
14,nn,0,0.15700000221841037,0.0,0.0,47,238,1448,47,0.7,0.0,40,0.08
14,graph_ppr,0,2.4022999859880656,0.0,0.0,47,238,1448,328,0.7,0.0,40,0.08
14,topogps_cuepath,0,1.9240999827161431,1.0,0.0,47,238,1448,47,0.7,0.0,40,0.08
14,topogps_no_cue,0,39.442500012228265,1.0,27.0,47,238,1448,1737,0.7,0.0,40,0.08
