qid,method,success,rt_ms,coarse_visited,fine_steps,cue_a,cue_b,target_idx,pred_idx,dropout,rewire,steps,lr
10,topogps,1,2.8236000216566026,3.0,0.0,1953,1633,1448,1448,0.3,0.0,0,0.08
10,topogps_no_cue,0,1.196700002765283,42.0,0.0,1953,1633,1448,1633,0.3,0.0,0,0.08
11,nn,0,0.08239998714998364,0.0,0.0,1614,798,793,798,0.3,0.0,0,0.08
11,graph_ppr,1,4.267399985110387,0.0,0.0,1614,798,793,793,0.3,0.0,0,0.08
11,topogps,1,2.802300004987046,3.0,0.0,1614,798,793,793,0.3,0.0,0,0.08
11,topogps_no_cue,0,1.1509000032674521,38.0,0.0,1614,798,793,1614,0.3,0.0,0,0.08
12,nn,0,0.09519999730400741,0.0,0.0,721,1417,1448,721,0.3,0.0,0,0.08
12,graph_ppr,1,3.9136999985203147,0.0,0.0,721,1417,1448,1448,0.3,0.0,0,0.08
12,topogps,0,2.845900016836822,1.0,0.0,721,1417,1448,721,0.3,0.0,0,0.08
12,topogps_no_cue,0,1.2218999909237027,42.0,0.0,721,1417,1448,721,0.3,0.0,0,0.08
13,nn,0,0.09300000965595245,0.0,0.0,1263,1783,1448,1783,0.3,0.0,0,0.08
13,graph_ppr,1,4.2538999987300485,0.0,0.0,1263,1783,1448,1448,0.3,0.0,0,0.08
13,topogps,1,2.66840000404045,3.0,0.0,1263,1783,1448,1448,0.3,0.0,0,0.08
13,topogps_no_cue,0,1.1618999997153878,42.0,0.0,1263,1783,1448,1783,0.3,0.0,0,0.08
14,nn,0,0.09459999273531139,0.0,0.0,47,238,1448,47,0.3,0.0,0,0.08
14,graph_ppr,1,4.375499993329868,0.0,0.0,47,238,1448,1448,0.3,0.0,0,0.08
14,topogps,1,2.739799994742498,3.0,0.0,47,238,1448,1448,0.3,0.0,0,0.08
14,topogps_no_cue,0,1.2150999973528087,42.0,0.0,47,238,1448,47,0.3,0.0,0,0.08
