qid,method,success,rt_ms,coarse_visited,fine_steps,cue_a,cue_b,target_idx,pred_idx,dropout,rewire,steps,lr
6,graph_ppr,0,3.9219000027514994,0.0,0.0,196,1979,1090,1448,0.5,0.0,40,0.08
6,topogps,0,53.59990001306869,1.0,36.0,196,1979,1090,389,0.5,0.0,40,0.08
6,topogps_no_cue,0,52.98780000885017,27.0,37.0,196,1979,1090,1979,0.5,0.0,40,0.08
7,nn,0,0.1894000160973519,0.0,0.0,213,992,454,992,0.5,0.0,40,0.08
7,graph_ppr,0,4.212700005155057,0.0,0.0,213,992,454,316,0.5,0.0,40,0.08
7,topogps,0,57.709100015927106,1.0,40.0,213,992,454,213,0.5,0.0,40,0.08
7,topogps_no_cue,0,56.13400001311675,1.0,40.0,213,992,454,213,0.5,0.0,40,0.08
8,nn,0,0.13570001465268433,0.0,0.0,1783,18,1448,18,0.5,0.0,40,0.08
8,graph_ppr,1,4.49819999630563,0.0,0.0,1783,18,1448,1448,0.5,0.0,40,0.08
8,topogps,1,59.20469999546185,3.0,40.0,1783,18,1448,1448,0.5,0.0,40,0.08
8,topogps_no_cue,0,48.280200018780306,25.0,34.0,1783,18,1448,1783,0.5,0.0,40,0.08
9,nn,0,0.10370000381954014,0.0,0.0,238,1609,1448,238,0.5,0.0,40,0.08
9,graph_ppr,1,3.9061999996192753,0.0,0.0,238,1609,1448,1448,0.5,0.0,40,0.08
9,topogps,0,16.95540000218898,1.0,10.0,238,1609,1448,1236,0.5,0.0,40,0.08
9,topogps_no_cue,0,53.4062999940943,25.0,38.0,238,1609,1448,238,0.5,0.0,40,0.08
10,nn,0,0.149500003317371,0.0,0.0,1953,1633,1448,1633,0.5,0.0,40,0.08
10,graph_ppr,1,3.987300005974248,0.0,0.0,1953,1633,1448,1448,0.5,0.0,40,0.08
10,topogps,0,58.87410001014359,1.0,40.0,1953,1633,1448,1953,0.5,0.0,40,0.08
10,topogps_no_cue,0,45.53970001870766,25.0,32.0,1953,1633,1448,1953,0.5,0.0,40,0.08
11,nn,0,0.11839999933727086,0.0,0.0,1614,798,793,798,0.5,0.0,40,0.08
11,graph_ppr,1,4.934199998388067,0.0,0.0,1614,798,793,793,0.5,0.0,40,0.08
11,topogps,1,59.088500012876466,3.0,40.0,1614,798,793,793,0.5,0.0,40,0.08
11,topogps_no_cue,0,52.63049999484792,27.0,37.0,1614,798,793,798,0.5,0.0,40,0.08
12,nn,0,0.13770000077784061,0.0,0.0,721,1417,1448,721,0.5,0.0,40,0.08
12,graph_ppr,1,2.7280999929644167,0.0,0.0,721,1417,1448,1448,0.5,0.0,40,0.08
12,topogps,0,26.78429998923093,1.0,17.0,721,1417,1448,1359,0.5,0.0,40,0.08
12,topogps_no_cue,0,40.898899984313175,1.0,29.0,721,1417,1448,721,0.5,0.0,40,0.08
13,nn,0,0.1398000167682767,0.0,0.0,1263,1783,1448,1783,0.5,0.0,40,0.08
13,graph_ppr,1,4.492900014156476,0.0,0.0,1263,1783,1448,1448,0.5,0.0,40,0.08
13,topogps,1,57.82950000138953,3.0,40.0,1263,1783,1448,1448,0.5,0.0,40,0.08
13,topogps_no_cue,0,42.47889999533072,25.0,30.0,1263,1783,1448,1783,0.5,0.0,40,0.08
14,nn,0,0.16910000704228878,0.0,0.0,47,238,1448,47,0.5,0.0,40,0.08
14,graph_ppr,1,2.682399994228035,0.0,0.0,47,238,1448,1448,0.5,0.0,40,0.08
14,topogps,0,25.481199991190806,1.0,16.0,47,238,1448,1737,0.5,0.0,40,0.08
14,topogps_no_cue,0,39.18359999079257,1.0,27.0,47,238,1448,1737,0.5,0.0,40,0.08
