qid,method,success,rt_ms,coarse_visited,fine_steps,cue_a,cue_b,target_idx,pred_idx,dropout,rewire,steps,lr
6,topogps_no_cue,0,1.2119000020902604,27.0,0.0,196,1979,1090,1979,0.5,0.0,0,0.08
7,nn,0,0.10040000779554248,0.0,0.0,213,992,454,992,0.5,0.0,0,0.08
7,graph_ppr,0,3.829499997664243,0.0,0.0,213,992,454,316,0.5,0.0,0,0.08
7,topogps_cuepath,0,1.940200017997995,1.0,0.0,213,992,454,213,0.5,0.0,0,0.08
7,topogps_no_cue,0,1.1628000065684319,1.0,0.0,213,992,454,213,0.5,0.0,0,0.08
8,nn,0,0.08900000830180943,0.0,0.0,1783,18,1448,18,0.5,0.0,0,0.08
8,graph_ppr,1,4.367499990621582,0.0,0.0,1783,18,1448,1448,0.5,0.0,0,0.08
8,topogps_cuepath,1,1.9102999940514565,3.0,0.0,1783,18,1448,1448,0.5,0.0,0,0.08
8,topogps_no_cue,0,1.194599986774847,25.0,0.0,1783,18,1448,1783,0.5,0.0,0,0.08
9,nn,0,0.09099999442696571,0.0,0.0,238,1609,1448,238,0.5,0.0,0,0.08
9,graph_ppr,1,3.7709999887738377,0.0,0.0,238,1609,1448,1448,0.5,0.0,0,0.08
9,topogps_cuepath,0,2.014700003201142,1.0,0.0,238,1609,1448,238,0.5,0.0,0,0.08
9,topogps_no_cue,0,1.2698999780695885,25.0,0.0,238,1609,1448,1609,0.5,0.0,0,0.08
10,nn,0,0.08970001363195479,0.0,0.0,1953,1633,1448,1633,0.5,0.0,0,0.08
10,graph_ppr,1,3.791600000113249,0.0,0.0,1953,1633,1448,1448,0.5,0.0,0,0.08
10,topogps_cuepath,0,1.9232000049669296,1.0,0.0,1953,1633,1448,1953,0.5,0.0,0,0.08
10,topogps_no_cue,0,1.1859999794978648,25.0,0.0,1953,1633,1448,1633,0.5,0.0,0,0.08
11,nn,0,0.09159999899566174,0.0,0.0,1614,798,793,798,0.5,0.0,0,0.08
11,graph_ppr,1,4.794099979335442,0.0,0.0,1614,798,793,793,0.5,0.0,0,0.08
11,topogps_cuepath,1,1.9474999862723053,3.0,0.0,1614,798,793,793,0.5,0.0,0,0.08
11,topogps_no_cue,0,1.2388000031933188,27.0,0.0,1614,798,793,1614,0.5,0.0,0,0.08
12,nn,0,0.09810001938603818,0.0,0.0,721,1417,1448,721,0.5,0.0,0,0.08
12,graph_ppr,1,2.972600021166727,0.0,0.0,721,1417,1448,1448,0.5,0.0,0,0.08
12,topogps_cuepath,0,2.437999995891005,1.0,0.0,721,1417,1448,721,0.5,0.0,0,0.08
12,topogps_no_cue,0,1.2593000137712806,1.0,0.0,721,1417,1448,721,0.5,0.0,0,0.08
13,nn,0,0.0934000127017498,0.0,0.0,1263,1783,1448,1783,0.5,0.0,0,0.08
13,graph_ppr,1,4.341499996371567,0.0,0.0,1263,1783,1448,1448,0.5,0.0,0,0.08
13,topogps_cuepath,1,2.3301000182982534,3.0,0.0,1263,1783,1448,1448,0.5,0.0,0,0.08
13,topogps_no_cue,0,1.2230000284034759,25.0,0.0,1263,1783,1448,1783,0.5,0.0,0,0.08
14,nn,0,0.22800001897849143,0.0,0.0,47,238,1448,47,0.5,0.0,0,0.08
14,graph_ppr,1,2.8383000171743333,0.0,0.0,47,238,1448,1448,0.5,0.0,0,0.08
14,topogps_cuepath,0,1.8860999844036996,1.0,0.0,47,238,1448,47,0.5,0.0,0,0.08
14,topogps_no_cue,0,1.1845999979414046,1.0,0.0,47,238,1448,47,0.5,0.0,0,0.08
